view_count,answer_count,Query,Intent
370,2,why do we need to return head in a function which inserts a node at the end of a linked list and why not in the case of arrays for similar operation,
370,4,What algorithm would be most efficient when trying to find the nearest city given a set of coordinates?,
369,1,"AVL: Right rotation, updating heights",
369,1,Code to convert infix to postfix is not working in case of a+(b-c)*d$e/f+g$(h-i) as input,
369,5,How to split the object into two according to it&#39;s own data in array of object in javascript,
369,1,Hash table: How to use members declared in a header file in a different header file,
368,1,Conversion of a tree to a new tree with p as its new root,
368,5,Java- Print individual words from a sequence of characters,
367,1,My AVL insert is slow. How can I make it faster?,
367,4,How to solve manager peer problem question?,
366,1,Inserting an integer into a regular binary tree,
366,1,LeetCode - 203. Remove Linked list element. could you explain why my solution is not working please?,
366,1,10000000000%10 returning 8 in Java,
366,2,Deleting node that doesn&#39;t exist in linked list causes segmentation fault,
365,1,"Advent of Code 2022 Day 8, Part 1. My answer is not matching the answer expected, but I am getting the sample correct. Lost on where to go",
365,2,How to do suitable GetEnumerator() method for my own Stack&lt;T&gt; implementation?,
364,1,Linked-list with unsafe rust leaks memory,
364,1,time complexity of radix sort including duplicate keys,
364,1,search function for finding books in a datastructure,
363,1,How to find the next working hours and day from a given set of working hours?,
363,2,Calculate shipping costs on the basis of product weight,
363,1,Data Structure for Storing Location and Time,
363,1,Linked list in C/C++ pointers,
363,0,HTTP Request in Swift with POST method for a large amount of data,
362,1,What data structure should I use that preserves insertion order and allows multiple values per key?,
362,0,Ideal data structure for undo/redo but with max capacity,
361,1,N queens problem using backtracking in javascript,
361,3,Initialize a Linked List nodes using map().reduce(),
361,1,Convert ascending merge sort to descending (C ),
361,2,How to tell whether a recurrence equation belongs to case one or two of the master theorem,
360,2,Find max frequency in each k sized subarray,
360,1,Find the minimum length of square such that at least K rectangles fit there,
360,3,Time for 2 nodes to collide,
359,2,Implementation of Binary Search Tree using linked list in javascript,
359,1,Big O of Adding to an Empty Array,
359,1,Java - How to implement a data structure that contains the number of clicks that were recorded on each domain AND each subdomain under it,
358,2,How to split a tree in branches based on depth,
358,2,C++ ensuring thread safety of atomic shared pointers,
358,1,faster graph traversal algorithms compared to dfs,
358,1,Why is .toCharArray() giving garbage value?,
357,1,Determine whether certain nodes on a graph are directly connected,
357,1,Merge Sort is not sorting while making changes in the same array,
357,1,batchwise values consumption using python list and dictionary,
356,2,How to arrange the digits of a number such that when I break it into two numbers of equal digits the product of the two numbers is maximum?,
356,0,Combination Sum Backtracking Coding Problem,
355,0,Algorithm for implementing pedigree Chart,
355,1,Making a Binary search Tree Generic,
355,3,"Finding the first Non-repeating Character in the given string, not able to pass a few test cases due to Timeout",
354,1,"Max product of Array A after at most N operations, A[i]=A[i]*B[j] or A[i]=A[i]+B[j]",
354,3,Flattening object of arrays,
353,1,Removing Edges from a Graph,
353,1,Merge Sort on Doubly Linked List,
352,1,Converting a complicated data structure (nested and with different data types) from MATLAB to CSV,
352,1,Recursively creates dataclasses based in nested dictionary,
352,2,Best (mutable) queue data structure available in Haskell,
351,3,Reversing a linked list - Error says found cycle,
351,2,How to transform a recursive function to an iterative one,
351,1,How to convert a minimum spanning tree to a path/route in Java?,
350,1,how to convert binary heap sort to d_ary heap sort?,
350,4,What is big O of this pseudocode?,
350,2,Error in View : cannot coerce class ‘&quot;infl&quot;’ to a data.frame - Issue is with `infl` class,
349,2,Mapping a Lower triangular matrix into a 1D array,
349,1,Max Heap Insert Function Implementation C++,
349,1,Java Stack error after getting last element via pop method,
349,1,Fastest way to get sets of all mutually exclusive pairs that can be formed from a list in python?,
348,1,Is hash map (or hash table) should have an array in its internal structure?,
348,1,"Ways to memoize in c++, Dynamic programming",
347,2,"Creating a queue using two stack, but make enqueuing O(1)",
347,1,What are the maximum number of duplicates for a given key in a B+-tree,
346,2,Status of &#39;&#39;self.head&#39;&#39; in a singly link list,
346,2,Decision Binary Tree implementation in Python with recursive function,
345,4,how to implement a map with multiple lists in Java,
345,1,&quot;not a function&quot; when function being used as function parameter,
344,1,What are the optimal data structures for implementing a hidden layer neural network with backpropagation in C++?,
344,1,find number of substrings that become palindromes after you reduce the substring,
344,1,How to find occurrences of a pair in a multimap,
344,0,Popping an element from circular queue in C,
344,2,Queue implementation as linked list: why node is not overwritten?,
343,4,How to sort date and time (newest first) in Javascript?,
343,1,How to identify double rotations in a AVL Tree when each node stores the deepest subtree beneath it?,
343,2,Getting different results while executing similar &quot;for loops&quot;,
343,3,What can a binary heap do that a binary search tree cannot?,
343,2,is different data types like string int and array in the same csv file can be readable in java?,
342,2,Finding the smallest number in a stack and placing it at the top of the stack without changing the order of the rest,
342,1,Futures aren&#39;t finishing in queue,
341,0,"How to create a bool BST::CloneSubtree(BST t1, type item) function and how to call in main ? I&#39;m very new to BST .Thanks ;)",
340,2,Add items to dict in elixir,
340,1,Golang LinkedList remove first element,
339,1,How do I remove the extra space on the output from this method,
339,2,Making longest string with substrings from an array,
339,1,For each element of an unordered array output the number of greater elements,
338,1,Multiplication queries in a tree,
338,1,Sorting a queue in O(n log n) using at most 2 queue,
337,0,Java data structure where elements automatically removed after specified delay for every element,
336,1,Creating addEdge method for bidrectional graph,
336,2,How to get parent object property in child,
336,2,Why is a complete binary tree most suited for heap implementation?,
336,1,Given a String of Buckets (alphabets). Find the cost (possibly minimal) to bring all the buckets at the base,
336,1,AVL Tree rotation order,
335,1,Given a String count the possible Permutations that satisfy a condition. How to Optimize from O(N*N!),
335,2,Generating random rounds of unique pairs,
335,1,Vertical data tree in console with coordinates with Python,
335,1,Neighbor finding of multiple quadtree,
335,1,How to insert a sorted node into a generic Linked list using java,
335,1,Get Folders name into JSON specific format,
334,1,Deleting a node from a search binary tree,
334,1,Convert Sorted Array to Binary Search Tree in c,
334,1,Practicality of the position attribute of a Positional List Implementation in Python?,
334,1,"C++ Stack Implementation, checking parenthesis correctness",
333,2,How to find 2x3 pattern in matrix Java,
333,2,brute force approach for union of two array,
333,6,How could one reduce the usage of helper functions in lambda expressions?,
